B24124	coin vending and amusement machine servicers and repairers
B24124	commercial divers
B24124	locksmiths and safe repairers
B24124	manufactured building and mobile home installers
B24124	helpers installation maintenance and repair workers
B24124	other installation maintenance and repair workers
B24124	first line supervisors of production and operating workers
B24124	aircraft structure surfaces rigging and systems assemblers
B24124	electrical electronics and electromechanical assemblers
B24124	engine and other machine assemblers
B24124	structural metal fabricators and fitters
B24124	other assemblers and fabricators
B24124	butchers and other meat poultry and fish processing workers
B24124	food and tobacco roasting baking and drying machine operators and tenders
B24124	food batchmakers
B24124	food cooking machine operators and tenders
B24124	food processing workers all other
B24124	computer numerically controlled tool operators and programmers
B24124	forming machine setters operators and tenders metal and plastic
B24124	cutting punching and press machine setters operators and tenders metal and plastic
B24124	grinding lapping polishing and buffing machine tool setters operators and tenders metal and plastic
B24124	other machine tool setters operators and tenders metal and plastic
B24124	metal furnace operators tenders pourers and casters
B24124	model makers and patternmakers metal and plastic
B24124	molders and molding machine setters operators and tenders metal and plastic
B24124	tool and die makers
B24124	welding soldering and brazing workers
B24124	other metal workers and plastic workers
B24124	prepress technicians and workers
B24124	printing press operators
B24124	print binding and finishing workers
B24124	laundry and dry cleaning workers
B24124	pressers textile garment and related materials
B24124	sewing machine operators
B24124	shoe and leather workers
B24124	tailors dressmakers and sewers
B24124	textile machine setters operators and tenders
B24124	other textile apparel and furnishings workers
B24124	cabinetmakers and bench carpenters
B24124	furniture finishers
B24124	sawing machine setters operators and tenders wood
B24124	woodworking machine setters operators and tenders except sawing
B24124	other woodworkers
B24124	power plant operators distributors and dispatchers
B24124	stationary engineers and boiler operators
B24124	water and wastewater treatment plant and system operators
B24124	miscellaneous plant and system operators
B24124	chemical processing machine setters operators and tenders
B24124	crushing grinding polishing mixing and blending workers
B24124	cutting workers
B24124	extruding forming pressing and compacting machine setters operators and tenders
B24124	furnace kiln oven drier and kettle operators and tenders
B24124	inspectors testers sorters samplers and weighers
B24124	jewelers and precious stone and metal workers
B24124	dental and ophthalmic laboratory technicians and medical appliance technicians
B24124	packaging and filling machine operators and tenders
B24124	painting workers
B24124	photographic process workers and processing machine operators
B24124	adhesive bonding machine operators and tenders
B24124	etchers and engravers
B24124	molders shapers and casters except metal and plastic
B24124	paper goods machine setters operators and tenders
B24124	tire builders
B24124	helpers production workers
B24124	other production equipment operators and tenders
B24124	other production workers
B24124	supervisors of transportation and material moving workers
B24124	aircraft pilots and flight engineers
B24124	air traffic controllers and airfield operations specialists
B24124	flight attendants
B24124	ambulance drivers and attendants except emergency medical technicians
B24124	bus drivers school
B24124	bus drivers transit and intercity
B24124	driver sales workers and truck drivers
B24124	shuttle drivers and chauffeurs
B24124	taxi drivers
B24124	motor vehicle operators all other
B24124	locomotive engineers and operators
B24124	railroad conductors and yardmasters
B24124	other rail transportation workers
B24124	sailors and marine oilers
B24124	ship and boat captains and operators
B24124	ship engineers
B24124	parking attendants
B24124	transportation service attendants
B24124	transportation inspectors
B24124	passenger attendants
B24124	other transportation workers
B24124	crane and tower operators
B24124	conveyor dredge and hoist and winch operators
B24124	industrial truck and tractor operators
B24124	cleaners of vehicles and equipment
B24124	laborers and freight stock and material movers hand
B24124	machine feeders and offbearers
B24124	packers and packagers hand
B24124	stockers and order fillers
B24124	pumping station operators
B24124	refuse and recyclable material collectors
B24124	other material moving workers
B24125	detailed occupation for the full time year round civilian employed male population 16 years and over
B24125	universe full time year round civilian employed male population 16 years and over
B24125	chief executives
B24125	general and operations managers
B24125	advertising and promotions managers
B24125	marketing managers
B24125	sales managers
B24125	public relations and fundraising managers
B24125	administrative services managers
B24125	facilities managers
B24125	computer and information systems managers
B24125	financial managers
B24125	compensation and benefits managers
B24125	human resources managers
B24125	training and development managers
B24125	industrial production managers
B24125	purchasing managers
B24125	transportation storage and distribution managers
B24125	farmers ranchers and other agricultural managers
B24125	construction managers
B24125	education and childcare administrators
B24125	architectural and engineering managers
B24125	food service managers
B24125	funeral home managers
B24125	entertainment and recreation managers
B24125	lodging managers
B24125	medical and health services managers
B24125	natural sciences managers
B24125	postmasters and mail superintendents
B24125	property real estate and community association managers
B24125	social and community service managers
B24125	emergency management directors
B24125	personal service managers all other
B24125	managers all other
B24125	agents and business managers of artists performers and athletes
B24125	buyers and purchasing agents farm products
B24125	wholesale and retail buyers except farm products
B24125	purchasing agents except wholesale retail and farm products
B24125	claims adjusters appraisers examiners and investigators
B24125	compliance officers
B24125	cost estimators
B24125	human resources workers
B24125	compensation benefits and job analysis specialists
B24125	training and development specialists
B24125	project management specialists
B24125	management analysts
B24125	meeting convention and event planners
B24125	market research analysts and marketing specialists
B24125	business operations specialists all other
B24125	accountants and auditors
B24125	property appraisers and assessors
B24125	budget analysts
B24125	credit analysts
B24125	financial and investment analysts
B24125	personal financial advisors
B24125	insurance underwriters
B24125	financial examiners
B24125	credit counselors and loan officers
B24125	tax examiners and collectors and revenue agents
B24125	tax preparers
B24125	other financial specialists
B24125	computer and information research scientists
B24125	computer systems analysts
B24125	information security analysts
B24125	computer programmers
B24125	software developers
B24125	software quality assurance analysts and testers
B24125	web developers
B24125	web and digital interface designers
B24125	computer support specialists
B24125	database administrators and architects
B24125	network and computer systems administrators
B24125	computer network architects
B24125	computer occupations all other
B24125	operations research analysts
B24125	other mathematical science occupations
B24125	architects except landscape and naval
B24125	landscape architects
B24125	surveyors cartographers and photogrammetrists
B24125	aerospace engineers
B24125	agricultural engineers
B24125	bioengineers and biomedical engineers
B24125	chemical engineers
B24125	civil engineers
B24125	computer hardware engineers
B24125	electrical and electronics engineers
B24125	environmental engineers
B24125	industrial engineers including health and safety
B24125	marine engineers and naval architects
B24125	materials engineers
B24125	mechanical engineers
B24125	mining and geological engineers including mining safety engineers
B24125	nuclear engineers
B24125	petroleum engineers
B24125	engineers all other
B24125	architectural and civil drafters
B24125	other drafters
B24125	electrical and electronic engineering technologists and technicians
B24125	other engineering technologists and technicians except drafters
B24125	surveying and mapping technicians
B24125	agricultural and food scientists
B24125	biological scientists
B24125	conservation scientists and foresters
B24125	medical scientists
B24125	life scientists all other
B24125	astronomers and physicists
B24125	atmospheric and space scientists
B24125	chemists and materials scientists
B24125	environmental scientists and specialists including health
B24125	geoscientists and hydrologists except geographers
B24125	physical scientists all other
B24125	survey researchers
B24125	clinical and counseling psychologists
B24125	school psychologists
B24125	other psychologists
B24125	urban and regional planners
B24125	miscellaneous social scientists and related workers
B24125	agricultural and food science technicians
B24125	biological technicians
B24125	chemical technicians
B24125	environmental science and geoscience technicians
B24125	nuclear technicians
B24125	social science research assistants
B24125	other life physical and social science technicians
B24125	occupational health and safety specialists and technicians
B24125	substance abuse and behavioral disorder counselors
B24125	educational guidance and career counselors and advisors
B24125	marriage and family therapists
B24125	mental health counselors
B24125	rehabilitation counselors
B24125	counselors all other
B24125	child family and school social workers
B24125	healthcare social workers
B24125	mental health and substance abuse social workers
B24125	social workers all other
B24125	probation officers and correctional treatment specialists
B24125	social and human service assistants
B24125	other community and social service specialists
B24125	directors religious activities and education
B24125	religious workers all other
B24125	judicial law clerks
B24125	judges magistrates and other judicial workers
B24125	paralegals and legal assistants
B24125	title examiners abstractors and searchers
B24125	legal support workers all other
B24125	postsecondary teachers
B24125	preschool and kindergarten teachers
B24125	elementary and middle school teachers
B24125	secondary school teachers
B24125	special education teachers
B24125	other teachers and instructors
B24125	archivists curators and museum technicians
B24125	librarians and media collections specialists
B24125	library technicians
B24125	teaching assistants
B24125	other educational instruction and library workers
B24125	artists and related workers
B24125	commercial and industrial designers
B24125	fashion designers
B24125	floral designers
B24125	graphic designers
B24125	interior designers
B24125	merchandise displayers and window trimmers
B24125	other designers
B24125	producers and directors
B24125	athletes and sports competitors
B24125	coaches and scouts
B24125	umpires referees and other sports officials
B24125	dancers and choreographers
B24125	music directors and composers
B24125	musicians and singers
B24125	disc jockeys except radio
B24125	entertainers and performers sports and related workers all other
B24125	broadcast announcers and radio disc jockeys
B24125	news analysts reporters and journalists
B24125	public relations specialists
B24125	technical writers
B24125	writers and authors
B24125	interpreters and translators
B24125	court reporters and simultaneous captioners
B24125	media and communication workers all other
B24125	broadcast sound and lighting technicians
B24125	television video and film camera operators and editors
B24125	media and communication equipment workers all other
B24125	dietitians and nutritionists
B24125	emergency medicine physicians
B24125	other physicians
B24125	physician assistants
B24125	occupational therapists
B24125	physical therapists
B24125	radiation therapists
B24125	recreational therapists
B24125	respiratory therapists
B24125	speech language pathologists
B24125	exercise physiologists
B24125	therapists all other
B24125	registered nurses
B24125	nurse anesthetists
B24125	nurse midwives
B24125	nurse practitioners
B24125	healthcare diagnosing or treating practitioners all other
B24125	clinical laboratory technologists and technicians
B24125	dental hygienists
B24125	cardiovascular technologists and technicians
B24125	diagnostic medical sonographers
B24125	radiologic technologists and technicians
B24125	magnetic resonance imaging technologists
B24125	nuclear medicine technologists and medical dosimetrists
B24125	emergency medical technicians
B24125	pharmacy technicians
B24125	psychiatric technicians
B24125	surgical technologists
B24125	veterinary technologists and technicians
B24125	dietetic technicians and ophthalmic medical technicians
B24125	licensed practical and licensed vocational nurses
B24125	medical records specialists
B24125	opticians dispensing
B24125	miscellaneous health technologists and technicians
B24125	other healthcare practitioners and technical occupations
B24125	home health aides
B24125	personal care aides
B24125	nursing assistants
B24125	orderlies and psychiatric aides
B24125	occupational therapy assistants and aides
B24125	physical therapist assistants and aides
B24125	massage therapists
B24125	dental assistants
B24125	medical assistants
B24125	medical transcriptionists
B24125	pharmacy aides
B24125	veterinary assistants and laboratory animal caretakers
B24125	other healthcare support workers
B24125	first line supervisors of correctional officers
B24125	first line supervisors of police and detectives
B24125	first line supervisors of firefighting and prevention workers
B24125	first line supervisors of security workers
B24125	first line supervisors of protective service workers all other
B24125	fire inspectors
B24125	correctional officers and jailers
B24125	detectives and criminal investigators
B24125	fish and game wardens
B24125	parking enforcement workers
B24125	police officers
B24125	animal control workers
B24125	private detectives and investigators
B24125	security guards and gambling surveillance officers
B24125	crossing guards and flaggers
B24125	transportation security screeners
B24125	school bus monitors
B24125	other protective service workers
B24125	chefs and head cooks
B24125	first line supervisors of food preparation and serving workers
B24125	food preparation workers
B24125	fast food and counter workers
B24125	waiters and waitresses
B24125	food servers nonrestaurant
B24125	dining room and cafeteria attendants and bartender helpers
B24125	hosts and hostesses restaurant lounge and coffee shop
B24125	food preparation and serving related workers all other
B24125	first line supervisors of housekeeping and janitorial workers
B24125	first line supervisors of landscaping lawn service and groundskeeping workers
B24125	janitors and building cleaners
B24125	maids and housekeeping cleaners
B24125	pest control workers
B24125	landscaping and groundskeeping workers
B24125	tree trimmers and pruners
B24125	other grounds maintenance workers
B24125	supervisors of personal care and service workers
B24125	animal trainers
B24125	animal caretakers
B24125	gambling services workers
B24125	ushers lobby attendants and ticket takers
B24125	other entertainment attendants and related workers
B24125	embalmers crematory operators and funeral attendants
B24125	morticians undertakers and funeral arrangers
B24125	hairdressers hairstylists and cosmetologists
B24125	manicurists and pedicurists
B24125	skincare specialists
B24125	other personal appearance workers
B24125	baggage porters bellhops and concierges
B24125	tour and travel guides
B24125	childcare workers
B24125	exercise trainers and group fitness instructors
B24125	recreation workers
B24125	residential advisors
B24125	personal care and service workers all other
B24125	first line supervisors of retail sales workers
B24125	first line supervisors of non retail sales workers
B24125	counter and rental clerks
B24125	parts salespersons
B24125	retail salespersons
B24125	advertising sales agents
B24125	insurance sales agents
B24125	securities commodities and financial services sales agents
B24125	travel agents
B24125	sales representatives of services except advertising insurance financial services and travel
B24125	sales representatives wholesale and manufacturing
B24125	models demonstrators and product promoters
B24125	real estate brokers and sales agents
B24125	sales engineers
B24125	door to door sales workers news and street vendors and related workers
B24125	sales and related workers all other
B24125	first line supervisors of office and administrative support workers
B24125	switchboard operators including answering service
B24125	telephone operators
B24125	communications equipment operators all other
B24125	bill and account collectors
B24125	billing and posting clerks
B24125	bookkeeping accounting and auditing clerks
B24125	gambling cage workers
B24125	payroll and timekeeping clerks
B24125	procurement clerks
B24125	financial clerks all other
B24125	brokerage clerks
B24125	correspondence clerks
B24125	court municipal and license clerks
B24125	credit authorizers checkers and clerks
B24125	customer service representatives
B24125	eligibility interviewers government programs
B24125	file clerks
B24125	hotel motel and resort desk clerks
B24125	interviewers except eligibility and loan
B24125	library assistants clerical
B24125	loan interviewers and clerks
B24125	new accounts clerks
B24125	order clerks
B24125	human resources assistants except payroll and timekeeping
B24125	receptionists and information clerks
B24125	reservation and transportation ticket agents and travel clerks
B24125	information and record clerks all other
B24125	cargo and freight agents
B24125	couriers and messengers
B24125	public safety telecommunicators
B24125	dispatchers except police fire and ambulance
B24125	meter readers utilities
B24125	postal service clerks
B24125	postal service mail carriers
B24125	postal service mail sorters processors and processing machine operators
B24125	production planning and expediting clerks
B24125	shipping receiving and inventory clerks
B24125	weighers measurers checkers and samplers recordkeeping
B24125	executive secretaries and executive administrative assistants
B24125	legal secretaries and administrative assistants
B24125	medical secretaries and administrative assistants
B24125	secretaries and administrative assistants except legal medical and executive
B24125	data entry keyers
B24125	word processors and typists
B24125	desktop publishers
B24125	insurance claims and policy processing clerks
B24125	mail clerks and mail machine operators except postal service
B24125	office clerks general
B24125	office machine operators except computer
B24125	proofreaders and copy markers
B24125	statistical assistants
B24125	office and administrative support workers all other
B24125	first line supervisors of farming fishing and forestry workers
B24125	agricultural inspectors
B24125	animal breeders
B24125	graders and sorters agricultural products
B24125	miscellaneous agricultural workers
B24125	fishing and hunting workers
B24125	forest and conservation workers
B24125	logging workers
B24125	first line supervisors of construction trades and extraction workers
B24125	brickmasons blockmasons and stonemasons
B24125	carpet floor and tile installers and finishers
B24125	cement masons concrete finishers and terrazzo workers
B24125	construction laborers
B24125	construction equipment operators
B24125	drywall installers ceiling tile installers and tapers
B24125	insulation workers
B24125	painters and paperhangers
B24125	plumbers pipefitters and steamfitters
B24125	plasterers and stucco masons
B24125	reinforcing iron and rebar workers
B24125	sheet metal workers
B24125	structural iron and steel workers
B24125	solar photovoltaic installers
B24125	helpers construction trades
B24125	construction and building inspectors
B24125	elevator and escalator installers and repairers
B24125	fence erectors
B24125	hazardous materials removal workers
B24125	highway maintenance workers
B24125	rail track laying and maintenance equipment operators
B24125	septic tank servicers and sewer pipe cleaners
B24125	miscellaneous construction and related workers
B24125	derrick rotary drill and service unit operators oil and gas
B24125	excavating and loading machine and dragline operators surface mining
B24125	earth drillers except oil and gas
B24125	explosives workers ordnance handling experts and blasters
B24125	underground mining machine operators
B24125	roustabouts oil and gas
B24125	other extraction workers
B24125	first line supervisors of mechanics installers and repairers
B24125	computer automated teller and office machine repairers
B24125	radio and telecommunications equipment installers and repairers
B24125	avionics technicians
B24125	electric motor power tool and related repairers
B24125	electrical and electronics installers and repairers transportation equipment
B24125	electrical and electronics repairers industrial and utility
B24125	electronic equipment installers and repairers motor vehicles
B24125	audiovisual equipment installers and repairers
B24125	security and fire alarm systems installers
B24125	aircraft mechanics and service technicians
B24125	automotive body and related repairers
B24125	automotive glass installers and repairers
B24125	automotive service technicians and mechanics
B24125	bus and truck mechanics and diesel engine specialists
B24125	heavy vehicle and mobile equipment service technicians and mechanics
B24125	small engine mechanics
B24125	miscellaneous vehicle and mobile equipment mechanics installers and repairers
B24125	control and valve installers and repairers
B24125	heating air conditioning and refrigeration mechanics and installers
B24125	home appliance repairers
B24125	industrial and refractory machinery mechanics
B24125	maintenance and repair workers general
B24125	maintenance workers machinery
B24125	electrical power line installers and repairers
B24125	telecommunications line installers and repairers
B24125	precision instrument and equipment repairers
B24125	wind turbine service technicians
B24125	coin vending and amusement machine servicers and repairers
B24125	commercial divers
B24125	locksmiths and safe repairers
B24125	manufactured building and mobile home installers
B24125	helpers installation maintenance and repair workers
B24125	other installation maintenance and repair workers
B24125	first line supervisors of production and operating workers
B24125	aircraft structure surfaces rigging and systems assemblers
B24125	electrical electronics and electromechanical assemblers
B24125	engine and other machine assemblers
B24125	structural metal fabricators and fitters
B24125	other assemblers and fabricators
B24125	butchers and other meat poultry and fish processing workers
B24125	food and tobacco roasting baking and drying machine operators and tenders
B24125	food batchmakers
B24125	food cooking machine operators and tenders
B24125	food processing workers all other
B24125	computer numerically controlled tool operators and programmers
B24125	forming machine setters operators and tenders metal and plastic
B24125	cutting punching and press machine setters operators and tenders metal and plastic
B24125	grinding lapping polishing and buffing machine tool setters operators and tenders metal and plastic
B24125	other machine tool setters operators and tenders metal and plastic
B24125	metal furnace operators tenders pourers and casters
B24125	model makers and patternmakers metal and plastic
B24125	molders and molding machine setters operators and tenders metal and plastic
B24125	tool and die makers
B24125	welding soldering and brazing workers
B24125	other metal workers and plastic workers
B24125	prepress technicians and workers
B24125	printing press operators
B24125	print binding and finishing workers
B24125	laundry and dry cleaning workers
B24125	pressers textile garment and related materials
B24125	sewing machine operators
B24125	shoe and leather workers
B24125	tailors dressmakers and sewers
B24125	textile machine setters operators and tenders
B24125	other textile apparel and furnishings workers
B24125	cabinetmakers and bench carpenters
B24125	furniture finishers
B24125	sawing machine setters operators and tenders wood
B24125	woodworking machine setters operators and tenders except sawing
B24125	other woodworkers
B24125	power plant operators distributors and dispatchers
B24125	stationary engineers and boiler operators
B24125	water and wastewater treatment plant and system operators
B24125	miscellaneous plant and system operators
B24125	chemical processing machine setters operators and tenders
B24125	crushing grinding polishing mixing and blending workers
B24125	cutting workers
B24125	extruding forming pressing and compacting machine setters operators and tenders
B24125	furnace kiln oven drier and kettle operators and tenders
B24125	inspectors testers sorters samplers and weighers
B24125	jewelers and precious stone and metal workers
B24125	dental and ophthalmic laboratory technicians and medical appliance technicians
B24125	packaging and filling machine operators and tenders
B24125	painting workers
B24125	photographic process workers and processing machine operators
B24125	adhesive bonding machine operators and tenders
B24125	etchers and engravers
B24125	molders shapers and casters except metal and plastic
B24125	paper goods machine setters operators and tenders
B24125	tire builders
B24125	helpers production workers
B24125	other production equipment operators and tenders
B24125	other production workers
B24125	supervisors of transportation and material moving workers
B24125	aircraft pilots and flight engineers
B24125	air traffic controllers and airfield operations specialists
B24125	flight attendants
B24125	ambulance drivers and attendants except emergency medical technicians
B24125	bus drivers school
B24125	bus drivers transit and intercity
B24125	driver sales workers and truck drivers
B24125	shuttle drivers and chauffeurs
B24125	taxi drivers
B24125	motor vehicle operators all other
B24125	locomotive engineers and operators
B24125	railroad conductors and yardmasters
B24125	other rail transportation workers
B24125	sailors and marine oilers
B24125	ship and boat captains and operators
B24125	ship engineers
B24125	parking attendants
B24125	transportation service attendants
B24125	transportation inspectors
B24125	passenger attendants
B24125	other transportation workers
B24125	crane and tower operators
B24125	conveyor dredge and hoist and winch operators
B24125	industrial truck and tractor operators
B24125	cleaners of vehicles and equipment
B24125	laborers and freight stock and material movers hand
B24125	machine feeders and offbearers
B24125	packers and packagers hand
B24125	stockers and order fillers
B24125	pumping station operators
B24125	refuse and recyclable material collectors
B24125	other material moving workers
B24126	detailed occupation for the full time year round civilian employed female population 16 years and over
B24126	universe full time year round civilian employed female population 16 years and over
B24126	chief executives
B24126	general and operations managers
B24126	advertising and promotions managers
B24126	marketing managers
B24126	sales managers
B24126	public relations and fundraising managers
B24126	administrative services managers
B24126	facilities managers
B24126	computer and information systems managers
B24126	financial managers
B24126	compensation and benefits managers
B24126	human resources managers
B24126	training and development managers
B24126	industrial production managers
B24126	purchasing managers
B24126	transportation storage and distribution managers
B24126	farmers ranchers and other agricultural managers
B24126	construction managers
B24126	education and childcare administrators
B24126	architectural and engineering managers
B24126	food service managers
B24126	funeral home managers
B24126	entertainment and recreation managers
B24126	lodging managers
B24126	medical and health services managers
B24126	natural sciences managers
B24126	postmasters and mail superintendents
B24126	property real estate and community association managers
B24126	social and community service managers
B24126	emergency management directors
B24126	personal service managers all other
B24126	managers all other
B24126	agents and business managers of artists performers and athletes
B24126	buyers and purchasing agents farm products
B24126	wholesale and retail buyers except farm products
B24126	purchasing agents except wholesale retail and farm products
B24126	claims adjusters appraisers examiners and investigators
B24126	compliance officers
B24126	cost estimators
B24126	human resources workers
B24126	compensation benefits and job analysis specialists
B24126	training and development specialists
B24126	project management specialists
B24126	management analysts
B24126	meeting convention and event planners
B24126	market research analysts and marketing specialists
B24126	business operations specialists all other
B24126	accountants and auditors
B24126	property appraisers and assessors
B24126	budget analysts
B24126	credit analysts
B24126	financial and investment analysts
B24126	personal financial advisors
B24126	insurance underwriters
B24126	financial examiners
B24126	credit counselors and loan officers
B24126	tax examiners and collectors and revenue agents
B24126	tax preparers
B24126	other financial specialists
B24126	computer and information research scientists
B24126	computer systems analysts
B24126	information security analysts
B24126	computer programmers
B24126	software developers
B24126	software quality assurance analysts and testers
B24126	web developers
B24126	web and digital interface designers
B24126	computer support specialists
B24126	database administrators and architects
B24126	network and computer systems administrators
B24126	computer network architects
B24126	computer occupations all other
B24126	operations research analysts
B24126	other mathematical science occupations
B24126	architects except landscape and naval
B24126	landscape architects
B24126	surveyors cartographers and photogrammetrists
B24126	aerospace engineers
B24126	agricultural engineers
B24126	bioengineers and biomedical engineers
B24126	chemical engineers
B24126	civil engineers
B24126	computer hardware engineers
B24126	electrical and electronics engineers
B24126	environmental engineers
B24126	industrial engineers including health and safety
B24126	marine engineers and naval architects
B24126	materials engineers
B24126	mechanical engineers
B24126	mining and geological engineers including mining safety engineers
B24126	nuclear engineers
B24126	petroleum engineers
B24126	engineers all other
B24126	architectural and civil drafters
B24126	other drafters
B24126	electrical and electronic engineering technologists and technicians
B24126	other engineering technologists and technicians except drafters
B24126	surveying and mapping technicians
B24126	agricultural and food scientists
B24126	biological scientists
B24126	conservation scientists and foresters
B24126	medical scientists
B24126	life scientists all other
B24126	astronomers and physicists
B24126	atmospheric and space scientists
B24126	chemists and materials scientists
B24126	environmental scientists and specialists including health
B24126	geoscientists and hydrologists except geographers
B24126	physical scientists all other
B24126	survey researchers
B24126	clinical and counseling psychologists
B24126	school psychologists
B24126	other psychologists
B24126	urban and regional planners
B24126	miscellaneous social scientists and related workers
B24126	agricultural and food science technicians
B24126	biological technicians
B24126	chemical technicians
B24126	environmental science and geoscience technicians
B24126	nuclear technicians
B24126	social science research assistants
B24126	other life physical and social science technicians
B24126	occupational health and safety specialists and technicians
B24126	substance abuse and behavioral disorder counselors
B24126	educational guidance and career counselors and advisors
B24126	marriage and family therapists
B24126	mental health counselors
B24126	rehabilitation counselors
B24126	counselors all other
B24126	child family and school social workers
B24126	healthcare social workers
B24126	mental health and substance abuse social workers
B24126	social workers all other
B24126	probation officers and correctional treatment specialists
B24126	social and human service assistants
B24126	other community and social service specialists
B24126	directors religious activities and education
B24126	religious workers all other
B24126	judicial law clerks
B24126	judges magistrates and other judicial workers
B24126	paralegals and legal assistants
B24126	title examiners abstractors and searchers
B24126	legal support workers all other
B24126	postsecondary teachers
B24126	preschool and kindergarten teachers
B24126	elementary and middle school teachers
B24126	secondary school teachers
B24126	special education teachers
B24126	other teachers and instructors
B24126	archivists curators and museum technicians
B24126	librarians and media collections specialists
B24126	library technicians
B24126	teaching assistants
B24126	other educational instruction and library workers
B24126	artists and related workers
B24126	commercial and industrial designers
B24126	fashion designers
B24126	floral designers
B24126	graphic designers
B24126	interior designers
B24126	merchandise displayers and window trimmers
B24126	other designers
B24126	producers and directors
B24126	athletes and sports competitors
B24126	coaches and scouts
B24126	umpires referees and other sports officials
B24126	dancers and choreographers
B24126	music directors and composers
B24126	musicians and singers
B24126	disc jockeys except radio
B24126	entertainers and performers sports and related workers all other
B24126	broadcast announcers and radio disc jockeys
B24126	news analysts reporters and journalists
B24126	public relations specialists
B24126	technical writers
B24126	writers and authors
B24126	interpreters and translators
B24126	court reporters and simultaneous captioners
B24126	media and communication workers all other
B24126	broadcast sound and lighting technicians
B24126	television video and film camera operators and editors
B24126	media and communication equipment workers all other
B24126	dietitians and nutritionists
B24126	emergency medicine physicians
B24126	other physicians
B24126	physician assistants
B24126	occupational therapists
B24126	physical therapists
B24126	radiation therapists
B24126	recreational therapists
B24126	respiratory therapists
B24126	speech language pathologists
B24126	exercise physiologists
B24126	therapists all other
B24126	registered nurses
B24126	nurse anesthetists
B24126	nurse midwives
B24126	nurse practitioners
B24126	healthcare diagnosing or treating practitioners all other
B24126	clinical laboratory technologists and technicians
B24126	dental hygienists
B24126	cardiovascular technologists and technicians
B24126	diagnostic medical sonographers
B24126	radiologic technologists and technicians
B24126	magnetic resonance imaging technologists
B24126	nuclear medicine technologists and medical dosimetrists
B24126	emergency medical technicians
B24126	pharmacy technicians
B24126	psychiatric technicians
B24126	surgical technologists
B24126	veterinary technologists and technicians
B24126	dietetic technicians and ophthalmic medical technicians
B24126	licensed practical and licensed vocational nurses
B24126	medical records specialists
B24126	opticians dispensing
B24126	miscellaneous health technologists and technicians
B24126	other healthcare practitioners and technical occupations
B24126	home health aides
B24126	personal care aides
B24126	nursing assistants
B24126	orderlies and psychiatric aides
B24126	occupational therapy assistants and aides
B24126	physical therapist assistants and aides
B24126	massage therapists
B24126	dental assistants
B24126	medical assistants
B24126	medical transcriptionists
B24126	pharmacy aides
B24126	veterinary assistants and laboratory animal caretakers
B24126	other healthcare support workers
B24126	first line supervisors of correctional officers
B24126	first line supervisors of police and detectives
B24126	first line supervisors of firefighting and prevention workers
B24126	first line supervisors of security workers
B24126	first line supervisors of protective service workers all other
B24126	fire inspectors
B24126	correctional officers and jailers
B24126	detectives and criminal investigators
B24126	fish and game wardens
B24126	parking enforcement workers
B24126	police officers
B24126	animal control workers
B24126	private detectives and investigators
B24126	security guards and gambling surveillance officers
B24126	crossing guards and flaggers
B24126	transportation security screeners
B24126	school bus monitors
B24126	other protective service workers
B24126	chefs and head cooks
B24126	first line supervisors of food preparation and serving workers
B24126	food preparation workers
B24126	fast food and counter workers
B24126	waiters and waitresses
B24126	food servers nonrestaurant
B24126	dining room and cafeteria attendants and bartender helpers
B24126	hosts and hostesses restaurant lounge and coffee shop
B24126	food preparation and serving related workers all other
B24126	first line supervisors of housekeeping and janitorial workers
B24126	first line supervisors of landscaping lawn service and groundskeeping workers
B24126	janitors and building cleaners
B24126	maids and housekeeping cleaners
B24126	pest control workers
B24126	landscaping and groundskeeping workers
B24126	tree trimmers and pruners
B24126	other grounds maintenance workers
B24126	supervisors of personal care and service workers
B24126	animal trainers
B24126	animal caretakers
B24126	gambling services workers
B24126	ushers lobby attendants and ticket takers
B24126	other entertainment attendants and related workers
B24126	embalmers crematory operators and funeral attendants
B24126	morticians undertakers and funeral arrangers
B24126	hairdressers hairstylists and cosmetologists
B24126	manicurists and pedicurists
B24126	skincare specialists
B24126	other personal appearance workers
B24126	baggage porters bellhops and concierges
B24126	tour and travel guides
B24126	childcare workers
B24126	exercise trainers and group fitness instructors
B24126	recreation workers
B24126	residential advisors
B24126	personal care and service workers all other
B24126	first line supervisors of retail sales workers
B24126	first line supervisors of non retail sales workers
B24126	counter and rental clerks
B24126	parts salespersons
B24126	retail salespersons
B24126	advertising sales agents
B24126	insurance sales agents
B24126	securities commodities and financial services sales agents
B24126	travel agents
B24126	sales representatives of services except advertising insurance financial services and travel
B24126	sales representatives wholesale and manufacturing
B24126	models demonstrators and product promoters
B24126	real estate brokers and sales agents
B24126	sales engineers
B24126	door to door sales workers news and street vendors and related workers
B24126	sales and related workers all other
B24126	first line supervisors of office and administrative support workers
B24126	switchboard operators including answering service
B24126	telephone operators
B24126	communications equipment operators all other
B24126	bill and account collectors
B24126	billing and posting clerks
B24126	bookkeeping accounting and auditing clerks
B24126	gambling cage workers
B24126	payroll and timekeeping clerks
B24126	procurement clerks
B24126	financial clerks all other
B24126	brokerage clerks
B24126	correspondence clerks
B24126	court municipal and license clerks
B24126	credit authorizers checkers and clerks
B24126	customer service representatives
B24126	eligibility interviewers government programs
B24126	file clerks
B24126	hotel motel and resort desk clerks
B24126	interviewers except eligibility and loan
B24126	library assistants clerical
B24126	loan interviewers and clerks
B24126	new accounts clerks
